t_s	speed_m_s	speed_km_h	acel_m_s2	Alt_api_c_f	N_intervalo_200m	Pendiente_200m	R2_200m	Grade_200m	Driver	micro_ciclo	Cluster
2452	0	0	0	1505,226491	0	0,034292928	0,760739464	1,964070364	10	693	3
2453	0	0	0	1504,998848	0	0,034292928	0,760739464	1,964070364	10	693	3
2454	0	0	0	1504,799013	0	0,034292928	0,760739464	1,964070364	10	693	3
2455	0	0	0	1504,6261	0	0,034292928	0,760739464	1,964070364	10	693	3
2456	0	0	0	1504,479219	0	0,034292928	0,760739464	1,964070364	10	693	3
2457	0	0	0	1504,357483	0	0,034292928	0,760739464	1,964070364	10	693	3
2458	0	0	0	1504,260004	0	0,034292928	0,760739464	1,964070364	10	693	3
2459	0	0	0	1504,185894	0	0,034292928	0,760739464	1,964070364	10	693	3
2460	0	0	0	1504,134265	0	0,034292928	0,760739464	1,964070364	10	693	3
2461	0	0	0	1504,104228	0	0,034292928	0,760739464	1,964070364	10	693	3
2462	0	0	0	1504,094897	0	0,034292928	0,760739464	1,964070364	10	693	3
2463	0	0	0	1504,105383	0	0,034292928	0,760739464	1,964070364	10	693	3
2464	0	0	0	1504,134797	0	0,034292928	0,760739464	1,964070364	10	693	3
2465	0	0	0	1504,182253	0	0,034292928	0,760739464	1,964070364	10	693	3
2466	0	0	0	1504,246862	0	0,034292928	0,760739464	1,964070364	10	693	3
2467	0	0	0	1504,327735	0	0,034292928	0,760739464	1,964070364	10	693	3
2468	0	0	0	1504,423986	0	0,034292928	0,760739464	1,964070364	10	693	3
2469	0	0	0	1504,534726	0	0,034292928	0,760739464	1,964070364	10	693	3
2470	0	0	0	1504,659066	0	0,034292928	0,760739464	1,964070364	10	693	3
2471	0	0	-0,042355672	1504,79612	0	0,034292928	0,760739464	1,964070364	10	693	3
2472	0	0	0,36694289	1468,812712	5	0,041912419	0,747242007	2,400000042	13	749	3
2473	0,64681352	2,328528671	0,442994949	1468,795408	5	0,041912419	0,747242007	2,400000042	13	749	3
2474	0,771193473	2,776296503	0,06579526	1468,77988	5	0,041912419	0,747242007	2,400000042	13	749	3
2475	0,853608392	3,07299021	0,041985431	1468,766572	5	0,041912419	0,747242007	2,400000042	13	749	3
2476	0,864815851	3,113337063	0,020628982	1468,755932	5	0,041912419	0,747242007	2,400000042	13	749	3
2477	0,891967366	3,211082517	-0,010927933	1468,748405	5	0,041912419	0,747242007	2,400000042	13	749	3
2478	0,830517483	2,989862937	-0,095370047	1468,744434	5	0,041912419	0,747242007	2,400000042	13	749	3
2479	0,710356643	2,557283916	-0,108433955	1468,744452	5	0,041912419	0,747242007	2,400000042	13	749	3
2480	0,556370629	2,002934266	-0,404361305	1468,748885	5	0,041912419	0,747242007	2,400000042	13	749	3
2481	0	0	-0,311717366	1468,758142	5	0,041912419	0,747242007	2,400000042	13	749	3
2482	0	0	0,046364219	1468,772622	5	0,041912419	0,747242007	2,400000042	13	749	3
2483	0	0	0	1468,792701	5	0,041912419	0,747242007	2,400000042	13	749	3
2484	0	0	0	1468,818736	5	0,041912419	0,747242007	2,400000042	13	749	3
2485	0	0	0	1468,851061	5	0,041912419	0,747242007	2,400000042	13	749	3
2486	0	0	0	1468,889984	5	0,041912419	0,747242007	2,400000042	13	749	3
2487	0	0	0	1468,935787	5	0,041912419	0,747242007	2,400000042	13	749	3
2488	0	0	0	1468,98872	5	0,041912419	0,747242007	2,400000042	13	749	3
2489	0	0	0	1469,049002	5	0,041912419	0,747242007	2,400000042	13	749	3
2490	0	0	0	1469,116818	5	0,041912419	0,747242007	2,400000042	13	749	3
2491	0	0	0	1469,192318	5	0,041912419	0,747242007	2,400000042	13	749	3
2492	0	0	0	1469,275614	5	0,041912419	0,747242007	2,400000042	13	749	3
2493	0	0	0	1469,36678	5	0,041912419	0,747242007	2,400000042	13	749	3
2494	0	0	0	1469,465849	5	0,041912419	0,747242007	2,400000042	13	749	3
2495	0	0	0	1469,572811	5	0,041912419	0,747242007	2,400000042	13	749	3
2496	0	0	0	1469,687613	5	0,041912419	0,747242007	2,400000042	13	749	3
2497	0	0	0	1469,810159	5	0,041912419	0,747242007	2,400000042	13	749	3
2498	0	0	0	1469,940305	5	0,041912419	0,747242007	2,400000042	13	749	3
2499	0	0	-0,051203186	1470,077862	5	0,041912419	0,747242007	2,400000042	13	749	3
2500	0	0	0,700903263	1548,628678	29	0,001396535	0,299499674	0,080015494	25	938	3
2501	1,381421911	4,973118881	1,42517094	1548,647371	29	0,001396535	0,299499674	0,080015494	25	938	3
2502	2,640536131	9,50593007	1,302859363	1548,646379	29	0,001396535	0,299499674	0,080015494	25	938	3
2503	4,022237762	14,48005594	1,45215812	1548,622318	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2504	5,492214452	19,77197203	1,410608003	1548,57182	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2505	6,768951049	24,36822378	1,121181041	1548,49156	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2506	7,686946387	27,67300699	0,706200466	1548,378278	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2507	8,125920746	29,25331469	0,002299922	1548,228811	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2508	7,873566434	28,34483916	-0,021732712	1548,040115	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2509	8,234312354	29,64352448	0,524391997	1547,809285	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2510	8,814871795	31,73353846	0,572676768	1547,533587	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2511	9,363659674	33,70917483	0,612047397	1547,21047	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2512	10,03622378	36,13040559	0,653875291	1546,843837	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2513	10,66055944	38,37801399	0,67783411	1546,431473	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2514	11,34356643	40,83683916	0,539054002	1545,971307	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2515	11,68839161	42,07820979	0,227356255	1545,461433	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2516	11,7902331	42,44483916	-0,093987956	1544,900127	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2517	11,50561772	41,42022378	-0,410260295	1544,285862	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2518	11,00923077	39,63323077	-0,603040016	1543,617331	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2519	10,3634965	37,30858741	-0,563063326	1542,893456	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2520	9,88974359	35,60307692	-0,527700078	1542,113409	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2521	9,306480186	33,50332867	-0,519714452	1541,276623	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2522	8,885501166	31,9878042	-0,380050505	1540,382807	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2523	8,566130536	30,83806993	-0,184168609	1539,431964	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2524	8,527552448	30,69918881	0,069170552	1538,424394	30	-0,048903713	0,922522391	-2,799745845	25	938	3
2525	8,652913753	31,15048951	0,138304196	1537,360717	31	-0,194412007	0,983524775	-11,00175	25	938	3
2526	8,74972028	31,49899301	0,021015929	1536,241874	31	-0,194412007	0,983524775	-11,00175	25	938	3
2527	8,683822844	31,26176224	-0,110806138	1535,069146	31	-0,194412007	0,983524775	-11,00175	25	938	3
2528	8,522634033	30,68148252	-0,256449106	1533,844158	31	-0,194412007	0,983524775	-11,00175	25	938	3
2529	8,165897436	29,39723077	-0,42049728	1532,568893	31	-0,194412007	0,983524775	-11,00175	25	938	3
2530	7,683706294	27,66134266	-0,602869075	1531,245696	31	-0,194412007	0,983524775	-11,00175	25	938	3
2531	7,018368298	25,26612587	-0,59745338	1529,877284	31	-0,194412007	0,983524775	-11,00175	25	938	3
2532	6,576829837	23,67658741	-0,28246892	1528,466753	31	-0,194412007	0,983524775	-11,00175	25	938	3
2533	6,48032634	23,32917483	0,113154623	1527,017585	31	-0,194412007	0,983524775	-11,00175	25	938	3
2534	6,768997669	24,36839161	0,392441725	1525,533653	31	-0,194412007	0,983524775	-11,00175	25	938	3
2535	7,197855478	25,91227972	0,434597902	1524,019224	31	-0,194412007	0,983524775	-11,00175	25	938	3
2536	7,607762238	27,38794406	0,404370629	1522,478968	31	-0,194412007	0,983524775	-11,00175	25	938	3
2537	7,975268065	28,71096503	0,274926185	1520,93668	31	-0,194412007	0,983524775	-11,00175	25	938	3
2538	8,135850816	29,28906294	0,067117327	1519,429983	31	-0,194412007	0,983524775	-11,00175	25	938	3
2539	8,123449883	29,24441958	-0,082991453	1517,963598	31	-0,194412007	0,983524775	-11,00175	25	938	3
2540	7,987808858	28,75611189	-0,175200078	1516,541804	31	-0,194412007	0,983524775	-11,00175	25	938	3
2541	7,786829837	28,03258741	-0,215262238	1515,168444	31	-0,194412007	0,983524775	-11,00175	25	938	3
2542	7,545291375	27,16304895	-0,294671717	1513,846926	31	-0,194412007	0,983524775	-11,00175	25	938	3
2543	7,166456876	25,79924476	-0,474290987	1512,580238	31	-0,194412007	0,983524775	-11,00175	25	938	3
2544	6,560885781	23,61918881	-0,80961927	1511,370945	31	-0,194412007	0,983524775	-11,00175	25	938	3
2545	5,603076923	20,17107692	-0,943663559	1510,221205	31	-0,194412007	0,983524775	-11,00175	25	938	3
2546	4,753682984	17,11325874	-0,777513598	1509,132774	31	-0,194412007	0,983524775	-11,00175	25	938	3
2547	4,032797203	14,51806993	-0,732591298	1508,107016	31	-0,194412007	0,983524775	-11,00175	25	938	3
2548	3,328811189	11,98372028	-0,534638695	1507,144917	31	-0,194412007	0,983524775	-11,00175	25	938	3
2549	2,995198135	10,78271329	-0,225353535	1506,247092	31	-0,194412007	0,983524775	-11,00175	25	938	3
2550	2,868554779	10,3267972	0,036346154	1505,413801	31	-0,194412007	0,983524775	-11,00175	25	938	3
2551	3,054988345	10,99795804	0,286025641	1504,644964	31	-0,194412007	0,983524775	-11,00175	25	938	3
2552	3,370979021	12,13552448	0,273599456	1503,940168	31	-0,194412007	0,983524775	-11,00175	25	938	3
2553	3,582284382	12,89622378	0,208144911	1503,298692	31	-0,194412007	0,983524775	-11,00175	25	938	3
2554	3,803729604	13,69342657	0,20747669	1502,719514	31	-0,194412007	0,983524775	-11,00175	25	938	3
2555	4,019254079	14,46931469	0,288475136	1502,201337	31	-0,194412007	0,983524775	-11,00175	25	938	3
2556	4,377016317	15,75725874	0,375198135	1501,742597	31	-0,194412007	0,983524775	-11,00175	25	938	3
2557	4,706876457	16,94475524	0,20775641	1501,341491	31	-0,194412007	0,983524775	-11,00175	25	938	3
2558	4,802331002	17,28839161	0,129757187	1500,995992	32	0,0138364	0,559434548	0,792716751	25	938	3
2559	4,928694639	17,7433007	-0,103247863	1500,703868	32	0,0138364	0,559434548	0,792716751	25	938	3
2560	4,594475524	16,54011189	-0,376419969	1500,46271	32	0,0138364	0,559434548	0,792716751	25	938	3
2561	4,283006993	15,41882517	-0,229189977	1500,269946	32	0,0138364	0,559434548	0,792716751	25	938	3
2562	4,153869464	14,95393007	-0,08003885	1500,122871	32	0,0138364	0,559434548	0,792716751	25	938	3
2563	4,154125874	14,95485315	0,171542347	1500,018668	32	0,0138364	0,559434548	0,792716751	25	938	3
2564	4,523892774	16,28601399	0,522837995	1499,954433	32	0,0138364	0,559434548	0,792716751	25	938	3
2565	5,184685315	18,66486713	0,823675214	1499,927202	32	0,0138364	0,559434548	0,792716751	25	938	3
2566	6,124289044	22,04744056	0,975563326	1499,933978	32	0,0138364	0,559434548	0,792716751	25	938	3
2567	7,073193473	25,4634965	0,947754468	1499,971758	32	0,0138364	0,559434548	0,792716751	25	938	3
2568	7,925198135	28,53071329	0,616719114	1500,037559	32	0,0138364	0,559434548	0,792716751	25	938	3
2569	8,218904429	29,58805594	-0,044529915	1500,128454	32	0,0138364	0,559434548	0,792716751	25	938	3
2570	7,889347319	28,40165035	-0,473473193	1500,241597	32	0,0138364	0,559434548	0,792716751	25	938	3
2571	7,320745921	26,35468531	-0,731489899	1500,374255	32	0,0138364	0,559434548	0,792716751	25	938	3
2572	6,421608392	23,11779021	-1,058500389	1500,520155	32	0,0138364	0,559434548	0,792716751	25	938	3
2573	5,254871795	18,91753846	-1,2120338	1500,675719	32	0,0138364	0,559434548	0,792716751	25	938	3
2574	4,064358974	14,63169231	-1,160180653	1500,837451	32	0,0138364	0,559434548	0,792716751	25	938	3
2575	3,007156177	10,82576224	-0,854261849	1501,001966	32	0,0138364	0,559434548	0,792716751	25	938	3
2576	2,362051282	8,503384615	-0,541748252	1501,166021	32	0,0138364	0,559434548	0,792716751	25	938	3
2577	1,887552448	6,795188811	-0,353368298	1501,326543	32	0,0138364	0,559434548	0,792716751	25	938	3
2578	1,608508159	5,790629371	-0,340953768	1501,480661	32	0,0138364	0,559434548	0,792716751	25	938	3
2579	1,219230769	4,389230769	-0,26223582	1501,62574	32	0,0138364	0,559434548	0,792716751	25	938	3
2580	1,106923077	3,984923077	-0,061408314	1501,759409	32	0,0138364	0,559434548	0,792716751	25	938	3
2581	1,021701632	3,678125874	-0,126229604	1501,879602	32	0,0138364	0,559434548	0,792716751	25	938	3
2582	0,765174825	2,754629371	-0,588890831	1501,984583	32	0,0138364	0,559434548	0,792716751	25	938	3
2583	0	0	-0,424974747	1502,072991	32	0,0138364	0,559434548	0,792716751	25	938	3
2584	0	0	0,063764569	1502,143869	32	0,0138364	0,559434548	0,792716751	25	938	3
2585	0	0	0	1502,196702	32	0,0138364	0,559434548	0,792716751	25	938	3
2586	0	0	0	1502,232513	32	0,0138364	0,559434548	0,792716751	25	938	3
2587	0	0	0	1502,251417	32	0,0138364	0,559434548	0,792716751	25	938	3
2588	0	0	0	1502,254132	32	0,0138364	0,559434548	0,792716751	25	938	3
2589	0	0	0	1502,242016	32	0,0138364	0,559434548	0,792716751	25	938	3
2590	0	0	0	1502,217108	32	0,0138364	0,559434548	0,792716751	25	938	3
2591	0	0	0	1502,182165	32	0,0138364	0,559434548	0,792716751	25	938	3
2592	0	0	0	1502,140702	32	0,0138364	0,559434548	0,792716751	25	938	3
2593	0	0	0	1502,097036	32	0,0138364	0,559434548	0,792716751	25	938	3
2594	0	0	0	1502,056323	32	0,0138364	0,559434548	0,792716751	25	938	3
2595	0	0	0	1502,024608	32	0,0138364	0,559434548	0,792716751	25	938	3
2596	0	0	0	1502,008858	32	0,0138364	0,559434548	0,792716751	25	938	3
2597	0	0	0	1502,005956	32	0,0138364	0,559434548	0,792716751	25	938	3
2598	0	0	0	1502,002178	32	0,0138364	0,559434548	0,792716751	25	938	3
2599	0	0	0	1501,997557	32	0,0138364	0,559434548	0,792716751	25	938	3
2600	0	0	0	1501,992148	32	0,0138364	0,559434548	0,792716751	25	938	3
2601	0	0	0	1501,986023	32	0,0138364	0,559434548	0,792716751	25	938	3
2602	0	0	0	1501,979274	32	0,0138364	0,559434548	0,792716751	25	938	3
2603	0	0	0	1501,972008	32	0,0138364	0,559434548	0,792716751	25	938	3
2604	0	0	0	1501,964345	32	0,0138364	0,559434548	0,792716751	25	938	3
2605	0	0	0	1501,956418	32	0,0138364	0,559434548	0,792716751	25	938	3
2606	0	0	0	1501,948372	32	0,0138364	0,559434548	0,792716751	25	938	3
2607	0	0	0	1501,940359	32	0,0138364	0,559434548	0,792716751	25	938	3
2608	0	0	0	1501,932541	32	0,0138364	0,559434548	0,792716751	25	938	3
2609	0	0	0	1501,925085	32	0,0138364	0,559434548	0,792716751	25	938	3
2610	0	0	0	1501,918163	32	0,0138364	0,559434548	0,792716751	25	938	3
2611	0	0	0	1501,911952	32	0,0138364	0,559434548	0,792716751	25	938	3
2612	0	0	0	1501,906629	32	0,0138364	0,559434548	0,792716751	25	938	3
2613	0	0	0	1501,90026	32	0,0138364	0,559434548	0,792716751	25	938	3
2614	0	0	0	1501,893764	32	0,0138364	0,559434548	0,792716751	25	938	3
2615	0	0	-0,09528749	1501,88797	32	0,0138364	0,559434548	0,792716751	25	938	3
2616	0	0	0,434972805	1470,919835	82	0,046054738	0,841186255	2,636878853	25	953	3
2617	0,784638695	2,824699301	0,573113831	1471,103334	82	0,046054738	0,841186255	2,636878853	25	953	3
2618	1,057435897	3,806769231	0,325359363	1471,308098	82	0,046054738	0,841186255	2,636878853	25	953	3
2619	1,582121212	5,695636364	0,722167832	1471,544075	82	0,046054738	0,841186255	2,636878853	25	953	3
2620	2,475547786	8,911972028	0,983218726	1471,820632	82	0,046054738	0,841186255	2,636878853	25	953	3
2621	3,463519814	12,46867133	0,933255633	1472,146596	82	0,046054738	0,841186255	2,636878853	25	953	3
2622	4,31	15,516	0,804747475	1472,530302	82	0,046054738	0,841186255	2,636878853	25	953	3
2623	5,058671329	18,21121678	0,64727467	1472,97963	82	0,046054738	0,841186255	2,636878853	25	953	3
2624	5,57979021	20,08724476	0,392416472	1473,502053	82	0,046054738	0,841186255	2,636878853	25	953	3
2625	5,854545455	21,07636364	0,18708819	1474,104679	82	0,046054738	0,841186255	2,636878853	25	953	3
2626	5,967995338	21,48478322	0,026451049	1474,794299	82	0,046054738	0,841186255	2,636878853	25	953	3
2627	5,919254079	21,30931469	-0,127836053	1475,556778	82	0,046054738	0,841186255	2,636878853	25	953	3
2628	5,78004662	20,80816783	-0,017408702	1476,396271	82	0,046054738	0,841186255	2,636878853	25	953	3
2629	5,884988345	21,18595804	0,081451049	1477,312996	82	0,046054738	0,841186255	2,636878853	25	953	3
2630	5,902773893	21,24998601	0,016287879	1478,306423	82	0,046054738	0,841186255	2,636878853	25	953	3
2631	5,923659674	21,32517483	-0,003597514	1479,375297	82	0,046054738	0,841186255	2,636878853	25	953	3
2632	5,893962704	21,21826573	-0,031909479	1480,517653	83	0,072391314	0,051221974	4,140494088	25	953	3
2633	5,857668998	21,08760839	-0,058277001	1481,730835	83	0,072391314	0,051221974	4,140494088	25	953	3
2634	5,757762238	20,72794406	-0,164271562	1483,01152	83	0,072391314	0,051221974	4,140494088	25	953	3
2635	5,533379953	19,92016783	-0,268624709	1484,355731	83	0,072391314	0,051221974	4,140494088	25	953	3
2636	5,270909091	18,97527273	-0,192463092	1485,758858	83	0,072391314	0,051221974	4,140494088	25	953	3
2637	5,186340326	18,67082517	0,015844988	1487,21568	83	0,072391314	0,051221974	4,140494088	25	953	3
2638	5,291002331	19,04760839	0,177604895	1488,720378	83	0,072391314	0,051221974	4,140494088	25	953	3
2639	5,503986014	19,81434965	0,190244755	1490,266558	83	0,072391314	0,051221974	4,140494088	25	953	3
2640	5,680815851	20,45093706	0,250353535	1491,847268	83	0,072391314	0,051221974	4,140494088	25	953	3
2641	6,021911422	21,67888112	0,388554779	1493,455017	83	0,072391314	0,051221974	4,140494088	25	953	3
2642	6,43016317	23,14858741	0,435382673	1495,081792	83	0,072391314	0,051221974	4,140494088	25	953	3
2643	6,836107226	24,60998601	0,306437451	1496,719079	83	0,072391314	0,051221974	4,140494088	25	953	3
2644	6,96979021	25,09124476	-0,084827117	1498,305449	83	0,072391314	0,051221974	4,140494088	25	953	3
2645	6,661678322	23,98204196	-0,490794483	1499,832314	83	0,072391314	0,051221974	4,140494088	25	953	3
2646	6,052657343	21,78956643	-0,634776612	1501,29151	83	0,072391314	0,051221974	4,140494088	25	953	3
2647	5,388578089	19,39888112	-0,819625097	1502,675314	83	0,072391314	0,051221974	4,140494088	25	953	3
2648	4,402307692	15,84830769	-1,083840326	1503,976458	83	0,072391314	0,051221974	4,140494088	25	953	3
2649	3,294382284	11,85977622	-1,074087024	1505,194477	83	0,072391314	0,051221974	4,140494088	25	953	3
2650	2,305174825	8,298629371	-0,905130148	1506,320819	83	0,072391314	0,051221974	4,140494088	25	953	3
2651	1,500559441	5,402013986	-0,698418803	1507,347687	83	0,072391314	0,051221974	4,140494088	25	953	3
2652	0,913286713	3,287832168	-0,448073038	1508,26803	83	0,072391314	0,051221974	4,140494088	25	953	3
2653	0,54030303	1,945090909	-0,483811189	1509,075538	83	0,072391314	0,051221974	4,140494088	25	953	3
2654	0	0	-0,284094794	1509,764629	83	0,072391314	0,051221974	4,140494088	25	953	3
2655	0	0	0,045025253	1510,330437	83	0,072391314	0,051221974	4,140494088	25	953	3
2656	0	0	0	1510,768803	83	0,072391314	0,051221974	4,140494088	25	953	3
2657	0	0	0	1511,076256	83	0,072391314	0,051221974	4,140494088	25	953	3
2658	0	0	0	1511,249997	83	0,072391314	0,051221974	4,140494088	25	953	3
2659	0	0	0	1511,296339	83	0,072391314	0,051221974	4,140494088	25	953	3
2660	0	0	0	1511,215973	83	0,072391314	0,051221974	4,140494088	25	953	3
2661	0	0	0	1511,007048	83	0,072391314	0,051221974	4,140494088	25	953	3
2662	0	0	0	1510,668834	83	0,072391314	0,051221974	4,140494088	25	953	3
2663	0	0	0	1510,201692	83	0,072391314	0,051221974	4,140494088	25	953	3
2664	0	0	0	1509,607039	83	0,072391314	0,051221974	4,140494088	25	953	3
2665	0	0	0	1508,887312	83	0,072391314	0,051221974	4,140494088	25	953	3
2666	0	0	0	1508,045934	83	0,072391314	0,051221974	4,140494088	25	953	3
2667	0	0	0	1507,08728	83	0,072391314	0,051221974	4,140494088	25	953	3
2668	0	0	0	1506,016632	83	0,072391314	0,051221974	4,140494088	25	953	3
2669	0	0	0	1504,840148	83	0,072391314	0,051221974	4,140494088	25	953	3
2670	0	0	0	1503,564818	83	0,072391314	0,051221974	4,140494088	25	953	3
2671	0	0	-0,114158897	1502,198422	83	0,072391314	0,051221974	4,140494088	25	953	3
2672	0	0	0,283275058	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2673	0,526433566	1,895160839	0,451107226	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2674	0,812167832	2,923804196	0,266870629	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2675	1,084055944	3,902601399	0,234005439	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2676	1,258531469	4,530713287	0,110551671	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2677	1,289277389	4,641398601	-0,078465423	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2678	1,127319347	4,05834965	-0,166140249	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2679	0,975944056	3,513398601	-0,198581974	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2680	0,745547786	2,683972028	-0,14462704	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2681	0,618088578	2,225118881	-0,415703186	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2682	0	0	-0,394312354	1548	89	0,002112712	0,055363546	0,121049319	25	958	3
2683	0	0	0,336256799	1548	89	0,002112712	0,055363546	0,121049319	25	959	3
2684	0,532587413	1,917314685	0,478028361	1548	89	0,002112712	0,055363546	0,121049319	25	959	3
2685	0,843706294	3,037342657	0,233358586	1548	89	0,002112712	0,055363546	0,121049319	25	959	3
2686	1,013310023	3,647916084	0,09989122	1548	89	0,002112712	0,055363546	0,121049319	25	959	3
2687	1,045477855	3,76372028	-0,029560995	1548	89	0,002112712	0,055363546	0,121049319	25	959	3
2688	0,948065268	3,413034965	-0,204343434	1548	89	0,002112712	0,055363546	0,121049319	25	959	3
