micro_ciclo;Driver;Speed_mean;Speed_max;Acel_pos_mean;Acel_pos_max;Acel_neg_mean;Acel_neg_max;Duration;Distance;time_ralenti;time_mov;Pend160_pos_max;Pend160_neg_mean;Pend160_neg_max;time_Pend160_pos;time_Pend160_neg;Pend200_pos_mean;Pend200_pos_max;Pend200_neg_mean;Pend200_neg_max;time_Pend200_pos;time_Pend200_neg;Social_stratum;Driver_age;PC1;PC2;PC3;PC4;Cluster
788;13;31.41324154;53.88230769;0.445871593;1.663668026;-0.370213757;-1.595859751;226;1980.779397;16.37168142;84.07079646;0.017781144;-0.003405583;-0.007308375;57.07964602;43.36283186;0.007975199;0.017361892;-0.003358443;-0.005019191;74.33628319;26.10619469;2;31;2.427907722;0.469485067;0.189587421;-0.729809179;2
789;13;18.31348573;32.75644196;0.588206179;1.378100816;-0.667304364;-1.143007964;31;162.7865398;9.677419355;93.5483871;0;-0.006518068;-0.009156864;0;103.2258065;0.000893381;0.000893381;-0.010867844;-0.010867844;38.70967742;64.51612903;2;31;1.314995586;-0.554306234;1.527735499;0.404185411;2
790;13;38.51023871;71.76142657;0.266155309;1.325631702;-0.278804354;-2.004583139;693;7423.918241;8.658008658;91.48629149;0.037580661;-0.005226759;-0.012172004;76.47907648;23.66522367;0.017212246;0.039842073;-0.004063074;-0.010867844;78.93217893;21.21212121;2;31;4.445555196;0.701391261;-2.597906978;-3.032866526;4
791;13;32.60511915;62.65856224;0.527368523;2.212869852;-0.500852334;-1.326658508;157;1431.002451;1.910828025;98.72611465;0.115513788;-0.092085166;-0.092085166;93.63057325;7.006369427;0.044891322;0.106997264;-0.056934598;-0.056934598;90.44585987;10.1910828;2;31;3.326725173;0.960519432;0.063349194;0.822444464;2
792;13;11.6747979;56.12750769;0.434202467;1.271551476;-0.086987736;-0.920640054;239;778.3198601;68.61924686;31.79916318;0.029491722;-0.063688318;-0.092085166;77.40585774;23.0125523;0.078126743;0.078126743;-0.044069924;-0.06737255;72.80334728;27.61506276;2;31;-0.542609766;0.990130034;-0.81433034;-0.116334831;3
793;13;44.00271093;76.68334825;0.255362728;1.382981546;-0.323258032;-1.329052642;561;6869.312095;1.426024955;98.75222816;0.029491722;-0.022679194;-0.069788454;15.68627451;84.49197861;0.024929306;0.078126743;-0.017285567;-0.048736008;18.18181818;81.99643494;2;31;4.140023486;-0.725670424;-2.611825729;-2.777740821;4
794;13;11.35829821;25.24105175;0.368198102;1.019685897;-0.222523241;-0.687625874;76;242.9413784;5.263157895;96.05263158;0.008096016;-0.027304748;-0.069788454;39.47368421;61.84210526;0.003371753;0.003371753;-0.034481951;-0.034481951;60.52631579;40.78947368;2;31;-0.23524487;0.127674457;-0.0340144;-0.233961234;3
795;13;8.473445002;17.34856783;0.385579189;0.839907537;-0.30324177;-0.698261849;33;80.02698057;24.24242424;78.78787879;0.008096016;0;0;103.030303;0;0.003371753;0.003371753;0;0;103.030303;0;2;31;-0.851699581;1.360543304;0.432009231;-0.014861353;3
796;13;3.811436297;15.85722797;0.503771886;0.864693667;-0.138583963;-0.547543124;41;44.4667568;58.53658537;43.90243902;0.008096016;0;0;102.4390244;0;0.002048303;0.003371753;0;0;102.4390244;0;2;31;-2.065793873;1.38495296;0.586376462;-0.165181565;3
797;13;0.578248128;7.331798601;0.436443046;0.901990482;-0.034007246;-0.826174631;67;10.92246465;91.04477612;10.44776119;0.002997769;0;0;101.4925373;0;0.001869459;0.001869459;0;0;101.4925373;0;2;31;-3.063447051;1.418761713;0.521032105;-0.436560779;3
798;13;14.29851384;43.90036364;0.462099764;1.053375291;-0.412350114;-1.478019814;122;488.5325563;12.29508197;88.52459016;0.010237149;-0.006471202;-0.006471202;73.7704918;27.04918033;0.004463058;0.008110306;-0.000887448;-0.000887448;63.1147541;37.70491803;2;31;1.057746728;0.258822763;0.702434932;-0.237108201;2
799;13;9.048081543;28.96764755;0.74142283;1.3763108;-0.371609884;-1.252731935;32;82.94074747;46.875;56.25;0.002262971;0;0;103.125;0;0.008110306;0.008110306;-0.027886993;-0.027886993;40.625;62.5;2;31;-0.174440826;-0.486232022;1.550287091;0.436846603;2
800;13;7.676394685;20.65827692;0.354049825;0.680277389;-0.151778999;-0.59636927;79;170.5865486;30.37974684;70.88607595;0.002262971;-0.04572982;-0.04572982;22.78481013;78.48101266;0;0;-0.027886993;-0.027886993;0;101.2658228;2;31;-1.532053155;-1.247058322;-0.029452831;-0.907532461;1
801;13;5.195994994;12.75395245;0.458353851;0.697504274;-0.332256534;-0.945499223;18;27.42330692;38.88888889;66.66666667;0;-0.04572982;-0.04572982;0;105.5555556;0;0;-0.02685059;-0.027886993;0;105.5555556;2;31;-1.404424534;-1.375993477;0.736702211;-0.327518378;1
802;13;1.134380255;3.813004196;0.237417988;0.516846348;-0.099098032;-0.553658314;16;5.356795649;68.75;37.5;0;-0.033158888;-0.04572982;0;106.25;0;0;-0.026096842;-0.026096842;0;106.25;2;31;-3.311876771;-1.181512893;-0.016933917;-1.004290739;1
803;13;23.12385978;50.95679161;0.543332326;1.406330031;-0.350341622;-1.576133644;124;802.911798;18.5483871;82.25806452;0.03877551;-0.029290909;-0.029290909;66.93548387;33.87096774;0.02324077;0.035073681;-0.026096842;-0.026096842;65.32258065;35.48387097;2;31;1.632049407;0.294407761;0.532830212;0.074152041;2
804;13;22.76115664;49.02056224;0.365261673;1.739318182;-0.168766025;-1.020834305;135;859.8659176;37.77777778;62.96296296;0.03877551;-0.014971233;-0.027735534;18.51851852;82.22222222;0.007408273;0.035073681;-0.014807246;-0.027583797;20.74074074;80;2;31;0.463893568;-0.735967677;0.1059639;-0.887177144;2
805;13;24.7752248;49.44350769;0.527640404;1.650937063;-0.284491855;-1.330146465;156;1080.475082;26.92307692;73.71794872;0.003195132;-0.008417031;-0.028222447;8.333333333;92.30769231;0.003141533;0.003141533;-0.00875577;-0.017605085;10.8974359;89.74358974;2;31;1.276959546;-1.15200221;0.658238707;-0.823809945;2
806;13;12.96787175;53.13333986;1.352866797;2.509608392;-0.355176856;-1.327520591;52;190.9158897;57.69230769;44.23076923;0;-0.009738752;-0.011495835;0;101.9230769;0;0;-0.024044253;-0.030667164;0;101.9230769;2;31;1.294966537;-1.83854474;3.250025354;0.861240618;2
807;13;14.29673132;31.08208112;0.626211913;0.973153652;-0.585410023;-0.984822067;28;115.1681134;21.42857143;82.14285714;0;-0.017123542;-0.020085493;0;103.5714286;0;0;-0.030667164;-0.030667164;0;103.5714286;2;31;0.353589733;-1.552610466;1.322356822;0.165479903;1
808;13;20.1451097;39.35661818;0.462013691;1.202009324;-0.29477324;-0.900106643;63;358.1352836;15.87301587;85.71428571;0;-0.012258198;-0.020085493;0;101.5873016;0;0;-0.011927041;-0.030667164;0;101.5873016;2;31;0.353408674;-1.395659025;0.568200865;-0.634891775;1
809;13;2.379892627;13.4372979;0.346319118;0.626256799;-0.083274653;-0.74057265;56;37.68163326;73.21428571;28.57142857;0;-0.010845954;-0.010845954;0;101.7857143;0;0;-0.010808986;-0.010808986;0;101.7857143;2;31;-2.924564759;-1.098992831;0.290474327;-1.103328278;1
810;13;8.028524009;39.25828531;0.568170244;1.833792929;-0.207070389;-0.960360528;89;200.7131002;50.56179775;50.56179775;0;-0.003449975;-0.010845954;0;101.1235955;4.06E-05;4.06E-05;-0.010808986;-0.010808986;79.7752809;21.34831461;2;31;-0.281191161;0.570232748;1.06636498;-0.056851168;3
811;13;30.78363284;53.2498993;0.332716754;1.63076826;-0.391404677;-1.330592463;171;1470.773569;1.754385965;98.83040936;0.05766956;-0.021616476;-0.067216505;52.63157895;47.95321637;0.018561782;0.042216412;-0.033173104;-0.06126898;71.92982456;28.65497076;2;31;2.345224183;0.350211514;-0.313813538;-0.190172717;2
812;13;0.467977164;5.877096503;0.363278788;0.826619658;-0.032333184;-0.806604118;60;7.929613054;91.66666667;10;0.030626779;0;0;101.6666667;0;0.006661816;0.006661816;0;0;101.6666667;0;2;31;-3.23457353;1.498710946;0.326573743;-0.485028639;3
813;13;23.49207895;55.41157762;0.377198089;1.288929487;-0.336837628;-0.957618493;177;1161.552793;3.95480226;96.61016949;0.030626779;-0.022801163;-0.054134779;49.15254237;51.41242938;0.014291243;0.019667735;-0.025755856;-0.05005339;49.15254237;51.41242938;2;31;1.51159866;-0.171730793;-0.264862991;-0.524792673;2
814;13;9.379108194;20.87015664;0.386461162;0.632373349;-0.269095411;-0.869472611;38;101.6070054;21.05263158;81.57894737;0.008584299;0;0;102.6315789;0;0.056308036;0.056308036;-0.013249256;-0.013249256;50;52.63157895;2;31;-0.778724002;0.514809086;-0.068430653;0.101027237;3
815;13;0.632380663;5.278682517;0.264371309;0.603494755;-0.040133732;-0.684146659;45;8.08041958;86.66666667;15.55555556;0.008584299;0;0;102.2222222;0;0.056308036;0.056308036;0;0;102.2222222;0;2;31;-3.359408331;2.036030481;-0.324511076;-0.190884574;3
816;13;20.11875041;28.93848671;0.322995479;0.865746115;-0.399443324;-1.396176379;58;329.723965;1.724137931;100;0.011435029;-0.006865925;-0.006865925;62.06896552;39.65517241;0.056308036;0.056308036;-0.006791639;-0.006791639;55.17241379;46.55172414;2;31;0.847719375;0.576504588;0.01802547;0.135835527;2
817;13;25.19860733;50.30081958;0.464053269;1.672772533;-0.318007157;-1.184850427;182;1280.929206;10.43956044;90.10989011;0.181073336;-0.007478542;-0.007838906;85.71428571;14.83516484;0.066717687;0.117803822;-0.054115099;-0.117542622;64.83516484;35.71428571;2;31;1.923979054;0.507897462;-0.760898987;0.617949219;3
818;13;28.21351285;48.96141818;0.583565719;1.83525;-0.548075084;-1.172969308;127;1003.147124;3.149606299;97.63779528;0.181073336;-0.03868211;-0.114311994;26.77165354;74.01574803;0.046049382;0.126182596;-0.052100942;-0.117542622;27.55905512;73.22834646;2;31;2.521531135;-0.603311642;0.074297827;0.909579094;2
819;13;9.663600336;27.11478881;0.971289603;1.470436869;-0.454519779;-1.098766706;24;67.10833566;41.66666667;62.5;0.052710605;-0.000526285;-0.000526285;75;29.16666667;0.126182596;0.126182596;0;0;104.1666667;0;2;31;0.515933406;2.260124794;1.326905764;2.036879413;2
820;13;2.697489177;9.387885315;0.388192363;0.721395688;-0.193416583;-0.772663753;20;15.73535354;60;45;0.052710605;0;0;105;0;0.126182596;0.126182596;0;0;105;0;2;31;-2.027686724;2.631212581;-0.395608068;0.885577247;3
821;13;1.327845561;31.35058741;0.631550117;1.415443862;-0.029073717;-1.231540016;362;133.891094;91.16022099;9.116022099;0.814621758;0;0;100.2762431;0;0.767208593;0.814621758;0;0;100.2762431;0;2;31;-0.217067766;8.74492746;-5.236943892;5.68376736;3
822;13;0.063228855;1.802022378;0.187710664;0.333707848;-0.01047519;-0.333707848;37;0.667415695;100;2.702702703;0.814621758;0;0;102.7027027;0;0.814621758;0.814621758;0;0;102.7027027;0;2;31;-3.165177915;9.421729423;-6.158577028;5.903369543;3
823;13;1.687786713;2.44893986;0.210216977;0.378742424;-0.234723485;-0.46091453;7;3.750637141;28.57142857;85.71428571;0.814621758;0;0;114.2857143;0;0.814621758;0.814621758;0;0;114.2857143;0;2;31;-0.857599466;9.449425678;-6.04585099;6.546496673;3
824;14;46.76794012;71.41292308;0.310646129;3.095778943;-0.332341041;-1.471221834;672;8743.006583;1.041666667;99.10714286;0.814621758;-0.043412181;-0.51711505;62.5;37.64880952;0.027724383;0.814621758;-0.04281637;-0.457709828;64.43452381;35.71428571;2;23;6.552885896;1.292911487;-5.978911165;0.757273315;4
825;15;28.35439616;54.71404196;0.397691408;1.32707265;-0.388291153;-0.945996503;82;653.7263559;12.19512195;89.02439024;0.251863713;0;0;101.2195122;0;0.097386768;0.240996206;0;0;101.2195122;0;3;23;1.684756322;2.5114347;-0.655133742;0.913975593;3
826;15;11.78300564;21.25141259;0.30778749;0.580003885;-0.271139895;-0.683012821;61;202.9295416;13.1147541;88.52459016;0.251863713;-0.162020581;-0.162020581;49.18032787;52.45901639;0.240996206;0.240996206;-0.159268284;-0.159268284;62.29508197;39.3442623;3;23;-0.408540607;1.752627214;-2.701072912;2.653122069;3
827;15;9.60047961;25.08511888;0.459593195;1.107261072;-0.189687072;-1.137156177;88;237.3451904;36.36363636;64.77272727;0.068037502;-0.077780868;-0.162020581;32.95454545;68.18181818;0.020365414;0.020365414;-0.159268284;-0.159268284;64.77272727;36.36363636;3;23;-0.603282168;-0.398569379;-0.531085007;0.951113478;3
828;15;45.61201788;62.24584615;0.204786778;0.912614608;-0.259110726;-1.780547786;459;5828.202284;1.74291939;98.47494553;0.156328446;-0.016080733;-0.038742953;78.43137255;21.78649237;0.06076775;0.145337053;-0.008293742;-0.022656067;79.08496732;21.1328976;3;23;3.677285204;1.346703026;-2.72595485;-1.86689945;4
829;15;0.047670917;1.823412587;0.189938811;0.337668998;-0.008889523;-0.337668998;50;0.675337995;100;2;0.156328446;0;0;102;0;0.05138811;0.05138811;0;0;102;0;3;23;-4.251480219;2.07730329;-0.629601349;-0.492228234;3
830;15;18.07451313;28.19429371;0.39007163;1.384764957;-0.3115169;-1.143960761;179;903.7256566;2.234636872;98.32402235;0.156328446;-0.002689734;-0.002689734;84.3575419;16.20111732;0.050682619;0.199777606;0;0;100.5586592;0;3;23;1.311214959;2.119340121;-0.640343449;0.395431217;3
831;15;0.921751479;2.530825175;0.130333139;0.35763986;-0.111887002;-0.369417249;12;3.328547009;66.66666667;41.66666667;0;-0.002689734;-0.002689734;0;108.3333333;0.003542753;0.003542753;0;0;108.3333333;0;3;23;-3.346507711;1.663087135;-0.321311592;-0.626594629;3
832;15;39.02035365;74.18282517;0.338188575;1.959475524;-0.395187756;-1.878148796;643;6980.307708;2.021772939;98.13374806;0.041245014;-0.058376296;-0.201541966;24.72783826;75.42768274;0.019799243;0.046303722;-0.061145197;-0.180104159;27.68273717;72.47278383;3;23;4.985365764;-1.25825079;-2.609574914;-1.969496912;4
833;15;16.96339998;38.8085035;0.593134057;1.198716006;-0.473553616;-1.861161616;141;669.1118881;21.9858156;78.72340426;0.098306387;-0.026574264;-0.026574264;82.26950355;18.43971631;0.057375086;0.103416677;-0.037729313;-0.037729313;82.26950355;18.43971631;2;24;1.579285634;1.054717177;0.383694979;0.927090066;3
834;17;23.87245308;48.09714965;0.482711228;1.934623737;-0.371120668;-1.17829798;176;1173.728943;7.386363636;93.18181818;0.056271958;-0.062309045;-0.113855551;12.5;88.06818182;0;0;-0.056244609;-0.092334554;0;100.5681818;2;32;1.877218249;-1.832946722;0.246622614;-0.366145812;2
835;17;1.534579679;3.897541259;0.174443529;0.421451437;-0.127328866;-0.633692696;16;7.246626263;56.25;50;0.056271958;0;0;106.25;0;0;0;-0.039428092;-0.039428092;0;106.25;2;32;-3.02214429;-1.255064741;-0.255081892;-0.920235913;1
836;17;12.12813906;40.10072727;0.721808401;1.341988733;-0.266195656;-1.233914336;62;212.2424336;40.32258065;61.29032258;0.056271958;-0.039050364;-0.039050364;27.41935484;74.19354839;0.004938781;0.004938781;-0.039428092;-0.039428092;88.70967742;12.90322581;2;32;0.186728402;0.605331584;1.116080663;0.514428057;2
837;17;3.706577273;8.569107692;0.412766576;0.775946775;-0.245292133;-0.374758159;15;16.47367677;33.33333333;73.33333333;0;-0.039050364;-0.039050364;0;106.6666667;0.004938781;0.004938781;0;0;106.6666667;0;2;32;-1.674439053;1.479950621;0.387066305;0.015679352;3
838;17;9.846897063;27.52761399;0.457991744;0.928362082;-0.375240491;-0.935725913;39;109.4099674;15.38461538;87.17948718;0;-0.061965897;-0.089973772;0;102.5641026;0.004938781;0.004938781;-0.06212137;-0.06212137;30.76923077;71.79487179;2;32;-0.17522185;-0.825229663;0.396972453;0.204406642;1
839;17;23.38541879;48.61251189;0.804958602;1.564051088;-0.402397836;-1.410675019;50;331.2934328;30;72;0;-0.043156462;-0.089973772;0;102;0;0;-0.038387313;-0.06212137;0;102;2;32;1.282619368;-1.779239965;1.565403664;0.220493688;2
840;17;1.192922028;3.747801399;0.233677622;0.476118104;-0.104665519;-0.535293512;15;5.30187568;66.66666667;40;0;-0.017496961;-0.017496961;0;106.6666667;0;0;-0.025581554;-0.025581554;0;106.6666667;2;32;-3.290999251;-1.179776676;-0.041749385;-1.009024222;1
841;17;0.195752448;1.960111888;0.241509972;0.361546232;-0.043031206;-0.362983683;19;1.087513598;94.73684211;10.52631579;0;-0.017496961;-0.017496961;0;105.2631579;0;0;-0.025581554;-0.025581554;0;105.2631579;2;32;-4.289260982;-1.109249044;-0.081800112;-1.191876397;1
842;17;1.411296224;3.045138462;0.19017972;0.453798174;-0.19194864;-0.467380148;9;3.920267288;55.55555556;55.55555556;0;-0.017496961;-0.017496961;0;111.1111111;0;0;-0.025581554;-0.025581554;0;111.1111111;2;32;-2.956398897;-1.239192178;-0.08640996;-0.926697446;1
843;17;22.14592316;58.98603357;0.454637023;0.962025641;-0.40150173;-1.032228827;80;498.2832712;23.75;77.5;0;-0.024118152;-0.045802169;0;101.25;0;0;-0.024378186;-0.031658204;0;101.25;2;32;0.718163377;-1.471719337;0.566026533;-0.636951956;2
844;17;15.51984534;42.98594685;0.492851003;1.752397436;-0.212336525;-0.886746503;92;400.929338;38.04347826;63.04347826;0;-0.025722438;-0.0304074;0;101.0869565;0;0;-0.030012532;-0.036688179;0;101.0869565;2;32;0.024140564;-1.48737094;0.688980399;-0.600177804;1
845;17;1.692782098;3.551664336;0.223173271;0.492750583;-0.22355;-0.397996892;9;4.702172494;44.44444444;66.66666667;0;-0.0304074;-0.0304074;0;111.1111111;0;0;-0.036688179;-0.036688179;0;111.1111111;2;32;-2.622902358;-1.327080705;-0.107215436;-0.734960992;1
846;17;0.917552448;2.340855944;0.269142709;0.386662587;-0.16268073;-0.379976496;7;2.039005439;71.42857143;42.85714286;0;-0.0304074;-0.0304074;0;114.2857143;0;0;-0.036688179;-0.036688179;0;114.2857143;2;32;-3.402352074;-1.338994225;-0.019706907;-0.842972974;1
847;17;27.44581281;57.02630769;0.344564838;1.302709984;-0.324965236;-0.946979992;271;2073.683635;8.118081181;92.25092251;0.057368761;-0.0304074;-0.0304074;97.41697417;2.95202952;0.03728724;0.099861775;-0.036688179;-0.036688179;95.57195572;4.79704797;2;32;1.967223147;1.356617225;-1.130361554;-0.363592427;3
848;17;15.43467767;32.74375385;0.32569374;0.813213287;-0.315806457;-1.36675;70;304.406143;17.14285714;84.28571429;0.015093626;-0.041526991;-0.041526991;72.85714286;28.57142857;0.046288135;0.099861775;-0.051322922;-0.051322922;62.85714286;38.57142857;2;32;0.283472471;0.604690076;-0.411059119;0.433478063;3
849;17;24.14297528;51.12431329;0.488200837;1.128897242;-0.390210893;-1.939192308;177;1193.736;15.25423729;85.31073446;0.039786063;-0.055431036;-0.086159484;20.9039548;79.66101695;0.025632257;0.030964946;-0.045938325;-0.058109013;27.68361582;72.88135593;2;32;1.894384668;-0.767190439;0.150103376;-0.184716033;2
850;17;15.90616171;30.74057622;0.416351332;1.281519619;-0.282818913;-0.646124514;78;349.0518819;5.128205128;96.15384615;0.081874228;-0.119255304;-0.135803215;43.58974359;57.69230769;0;0;-0.050730964;-0.058109013;0;101.2820513;2;32;0.166329696;-1.550570804;0.144121659;-0.401875003;1
851;17;18.61124414;38.01239161;0.362714422;0.827948718;-0.295371562;-0.996821678;126;656.5633349;15.87301587;84.92063492;0.040609447;-0.027249591;-0.135803215;18.25396825;82.53968254;0.037653349;0.037653349;-0.018166932;-0.045965974;21.42857143;79.36507937;2;32;0.274003829;-0.511406211;-0.298767456;-0.460431333;2
852;17;1.919024885;13.11008392;0.476498956;0.820220668;-0.085029915;-0.748083333;52;28.2523108;78.84615385;23.07692308;0;-0.000770662;-0.000770662;0;101.9230769;0;0;-0.002765552;-0.002765552;0;101.9230769;2;32;-2.843930118;-1.103308619;0.710065584;-0.965080968;1
853;17;27.10783944;51.70310769;0.365443371;0.934365385;-0.48465788;-1.251688034;99;752.99554;4.04040404;96.96969697;0.005554361;-0.005862746;-0.011336259;14.14141414;86.86868687;0.017712542;0.017712542;-0.005156337;-0.011427669;32.32323232;68.68686869;2;32;1.54252771;-0.415614054;0.296349887;-0.47014301;2
854;17;1.744681634;6.60579021;0.411777195;0.931602564;-0.144609668;-0.905488539;18;9.208041958;72.22222222;33.33333333;0.005554361;0;0;105.5555556;0;0.017712542;0.017712542;0;0;105.5555556;0;2;32;-2.388804027;1.582001159;0.555202231;-0.00329435;3
855;17;6.721360839;15.06657902;0.44003411;0.811771756;-0.246035613;-0.793452603;27;52.27725097;29.62962963;74.07407407;0.005554361;0;0;103.7037037;0;0.017712542;0.017712542;-0.038196738;-0.038196738;11.11111111;92.59259259;2;32;-1.240989082;-0.963610634;0.304190653;-0.170245583;1
856;17;3.772944336;16.00100979;0.356444863;0.946958819;-0.124580042;-0.69834596;49;52.40200466;63.26530612;38.7755102;0.014482656;0;0;102.0408163;0;0;0;-0.038196738;-0.038196738;0;102.0408163;2;32;-2.373409912;-1.314726794;0.25819499;-0.749277279;1
857;17;12.29604317;25.37564476;0.274866091;0.67812432;-0.30372229;-0.939898796;83;286.907674;2.409638554;98.79518072;0.072301529;0;0;101.2048193;0;0.040046996;0.040046996;-0.038196738;-0.038196738;66.26506024;34.93975904;2;32;-0.048490869;0.613222381;-0.501964849;0.069161631;3
858;17;22.76351285;54.24208951;0.511878332;1.614246115;-0.511071206;-1.469305167;189;1201.407622;3.174603175;97.35449735;0.08465694;-0.033860719;-0.078305361;49.73544974;50.79365079;0.032983698;0.050335408;-0.034161132;-0.069873637;49.73544974;50.79365079;3;36;2.482593998;-0.166176765;0.199646585;0.263987653;2
859;18;0.87418665;3.930805594;0.240872922;0.494095183;-0.072338647;-0.582087607;21;5.342251748;76.19047619;28.57142857;0;-0.015162984;-0.015162984;0;104.7619048;0;0;-0.016369413;-0.016369413;0;104.7619048;4;41;-3.532476058;-1.095843747;0.041066975;-1.137588168;1
860;18;12.367585;29.52438881;0.40194756;0.908218143;-0.204563505;-0.572956682;76;264.5289013;17.10526316;84.21052632;0;-0.020389713;-0.022480405;0;101.3157895;0;0;-0.022955665;-0.025938119;0;101.3157895;4;41;-0.668103535;-1.297252962;0.140175731;-0.809040453;1
861;18;19.14379464;54.77128112;0.403008781;1.612291764;-0.28641063;-1.464060412;129;691.3036954;28.68217054;72.09302326;0.000801453;-0.030683141;-0.04271808;14.72868217;86.04651163;0;0;-0.02041653;-0.034882311;0;100.7751938;4;41;0.992015278;-1.499856862;0.571426629;-0.790626435;2
862;18;32.9165864;75.73055664;0.456591572;2.083541375;-0.395377489;-1.337597514;208;1910.99071;13.46153846;87.01923077;0.05200676;-0.028062552;-0.04271808;69.71153846;30.76923077;0.021500332;0.045161432;-0.012958608;-0.034882311;64.90384615;35.57692308;4;41;3.029739608;0.242451083;0.116902654;-0.419127278;2
863;18;20.15931664;43.48411469;0.630965335;1.268606255;-0.449198047;-1.370344017;52;296.7899394;13.46153846;88.46153846;0.046038906;0;0;101.9230769;0;0.012119728;0.012989092;0;0;101.9230769;0;4;41;1.416421705;1.178650808;1.209279212;0.481761571;3
864;18;21.55798772;46.39746294;0.597084879;1.864852758;-0.369441955;-1.378931818;114;688.6579409;26.31578947;74.56140351;0.0105148;-0.036009181;-0.050162759;12.28070175;88.59649123;0.011502759;0.011502759;-0.028314485;-0.041205523;7.894736842;92.98245614;4;41;1.38215892;-1.326232474;0.991305509;-0.16363066;2
865;18;47.33268011;68.15525035;0.490088782;1.50948951;-0.561701336;-1.706022727;147;1945.899071;2.040816327;98.63945578;0.02925837;-0.015271769;-0.050162759;48.97959184;51.70068027;0.014722583;0.029629545;-0.016877122;-0.041205523;51.70068027;48.97959184;4;41;3.652953725;-0.250393492;0.355280741;-0.30153757;2
866;18;24.69220376;59.16015944;0.510777505;1.916958625;-0.170029068;-0.945816239;167;1152.302842;32.33532934;68.26347305;0.03970377;0;0;100.5988024;0;0.025976573;0.034956516;0;0;100.5988024;0;4;41;1.270647449;1.371318251;0.22853188;-0.370545337;3
867;18;22.61864193;49.61845594;0.558047696;1.577249223;-0.402532031;-1.451210179;97;615.729697;22.68041237;78.35051546;0.03970377;-0.08503589;-0.08503589;76.28865979;24.74226804;0.029590326;0.035142285;-0.07786265;-0.07786265;71.13402062;29.89690722;4;41;1.558047708;0.146738189;0.408914923;0.741711914;2
868;18;8.039935664;26.46341538;1.089902625;1.728928516;-0.506436364;-1.639470862;21;49.13294017;47.61904762;57.14285714;0;-0.08503589;-0.08503589;0;104.7619048;0;0;-0.07786265;-0.07786265;0;104.7619048;4;41;0.61707506;-2.053643123;2.483967764;1.252657181;2
869;18;22.65920379;50.1210042;0.597569338;1.475496698;-0.35686815;-1.18398582;114;723.8356768;28.94736842;71.92982456;0;-0.026621897;-0.08503589;0;100.877193;0;0;-0.025425839;-0.07786265;0;100.877193;4;41;1.014551041;-1.675457235;0.76883806;-0.348880437;2
870;18;16.41769406;40.92149371;0.575998737;1.610038267;-0.27026394;-1.244868298;74;342.0352929;40.54054054;60.81081081;0;-0.040946566;-0.049138313;0;101.3513514;0;0;-0.032733541;-0.037269947;0;101.3513514;4;41;0.233335252;-1.551026787;1.030734124;-0.350083864;1
871;18;23.07221205;54.60999441;0.709250842;1.471120629;-0.449090773;-1.219982712;92;596.0321445;23.91304348;77.17391304;0.003684018;-0.031296236;-0.049138313;15.2173913;85.86956522;0.002406146;0.002406146;-0.032248544;-0.039175852;16.30434783;84.7826087;4;41;1.462652986;-1.237084591;1.227248058;0.003512953;2
872;18;44.22027356;65.30624056;0.865648566;1.558735431;-0.705583686;-1.727120241;48;601.8870567;4.166666667;97.91666667;0.004162558;-0.019614583;-0.044141722;27.08333333;75;0;0;-0.013950984;-0.039175852;0;102.0833333;4;41;3.592598385;-1.82070783;2.039234955;0.330345244;2
873;18;1.41252114;6.877829371;0.345268745;0.623541181;-0.10032161;-0.495573815;25;10.20154157;72;32;0;-0.005238648;-0.005238648;0;104;0;0;-0.001590782;-0.001590782;0;104;4;41;-3.208780272;-1.044889081;0.36726067;-1.08462539;1
874;18;28.74200999;69.76265455;0.697188195;1.809798563;-0.325902449;-1.694313908;90;726.5341414;41.11111111;60;0.023070192;-0.004756926;-0.005238648;72.22222222;28.88888889;0.00873831;0.010046139;-0.020589411;-0.025514981;25.55555556;75.55555556;4;41;1.844070786;-0.932073982;1.361897736;-0.181970054;2
875;18;26.63661035;58.89283636;0.475559508;1.392300699;-0.554728638;-1.223507576;79;591.9246744;5.063291139;96.20253165;0.212167979;0;0;101.2658228;0;0.047399227;0.05936654;-0.025514981;-0.025514981;92.40506329;8.860759494;4;41;2.21097788;1.160700632;0.414650925;0.698150139;3
876;18;62.33896712;110.0716364;0.450907785;3.449465812;-0.403660711;-1.960685703;723;12537.05894;2.35131397;97.78699862;0.212167979;-0.013489542;-0.065726615;24.89626556;75.24204703;0.009055678;0.048674664;-0.012535732;-0.054773951;22.95988935;77.17842324;2;31;8.204442541;-1.214108012;-2.533401281;-3.727102439;4
